game_date,home_points,away_points,home_possessions,away_possessions,home_id,away_id,winner_id,season_id
2013-02-11,92,100,94,92,28,20,20,4
2013-02-13,95,96,92,93,28,10,10,4
2013-02-20,105,100,87,86,28,19,28,4
2013-02-27,103,92,93,91,28,8,28,4
2013-03-01,89,105,89,91,28,12,12,4
2013-03-04,97,102,90,89,28,7,7,4
2013-03-06,104,101,97,96,28,17,28,4
2013-03-08,92,103,91,89,28,21,21,4
2013-03-12,95,90,90,90,28,15,28,4
2013-03-18,90,111,94,95,28,5,5,4
2013-03-20,95,98,86,84,28,24,24,4
2013-03-27,92,93,99,100,28,1,1,4
2013-03-29,87,97,86,87,28,14,14,4
2013-04-03,95,113,94,94,28,22,22,4
2013-04-07,91,85,90,92,28,6,28,4
2013-04-10,104,111,94,96,28,4,4,4
2013-04-12,91,101,86,87,28,7,7,4
2013-04-15,95,96,85,85,28,24,24,4
2012-11-05,94,92,92,92,11,2,11,4
2012-11-07,105,103,91,90,11,4,11,4
2012-11-09,86,97,93,95,11,10,10,4
2012-11-13,86,103,87,88,11,16,16,4
2012-11-16,96,112,92,91,11,30,30,4
2012-11-18,90,99,88,88,11,22,22,4
2012-11-21,113,97,94,94,11,27,11,4
2012-11-24,108,97,87,87,11,17,11,4
2012-11-27,89,97,94,95,11,20,20,4
2012-11-30,92,97,87,88,11,5,5,4
2012-12-05,107,100,98,97,11,8,11,4
2012-12-07,91,82,98,99,11,6,11,4
2012-12-16,97,122,93,93,11,26,26,4
2012-12-19,131,127,101,101,11,2,11,4
2012-12-23,108,96,94,93,11,16,11,4
2012-12-28,106,105,90,89,11,7,11,4
2012-12-30,118,96,94,94,11,1,11,4
2013-01-07,81,113,88,89,11,21,21,4
2013-01-10,112,117,107,108,11,23,23,4
2013-01-12,99,128,91,91,11,24,24,4
2013-01-14,124,118,93,92,11,28,11,4
2013-01-16,95,94,94,94,11,15,11,4
2013-01-23,96,106,94,94,11,13,13,4
2013-01-25,95,105,100,100,11,29,29,4
2013-02-09,120,109,98,97,11,17,11,4
2013-02-10,117,111,97,98,11,9,11,4
2013-02-19,102,108,100,100,11,10,10,4
2013-03-03,119,83,98,98,11,3,11,4
2013-03-05,113,120,97,98,11,26,26,4
2013-03-08,121,112,100,100,11,13,11,4
2013-03-10,113,115,100,98,11,18,18,4
2013-03-13,121,79,91,90,11,25,11,4
2013-03-19,116,101,97,97,11,12,11,4
2013-03-21,101,98,94,95,11,20,11,4
2013-03-24,103,117,92,92,11,14,14,4
2013-03-30,98,103,83,83,11,27,27,4
2013-04-03,102,112,100,101,11,9,9,4
2013-04-05,108,117,98,98,11,23,23,4
2013-04-07,87,89,94,93,11,21,21,4
2013-04-10,121,110,97,97,11,19,11,4
2013-04-17,108,112,95,94,11,12,12,4
2012-11-02,88,99,95,96,1,18,18,4
2012-11-07,100,94,104,103,1,15,1,4
2012-11-09,100,106,95,94,1,14,14,4
2012-11-14,98,93,87,89,1,17,1,4
2012-11-17,107,89,87,86,1,8,1,4
2012-11-21,100,112,95,96,1,10,10,4
2012-11-23,108,100,96,95,1,29,1,4
2012-11-28,83,95,91,92,1,22,22,4
2012-11-30,96,78,91,92,1,16,1,4
2012-12-05,104,94,99,99,1,20,1,4
2012-12-08,92,79,80,82,1,14,1,4
2012-12-12,117,115,117,116,1,23,1,4
2012-12-19,103,91,86,85,1,28,1,4
2012-12-21,94,99,104,103,1,18,18,4
2013-01-02,83,93,86,85,1,21,21,4
2013-01-04,94,75,96,96,1,5,1,4
2013-01-09,87,79,89,88,1,13,1,4
2013-01-11,103,91,92,91,1,9,1,4
2013-01-14,100,89,86,87,1,3,1,4
2013-01-16,78,90,90,90,1,19,19,4
2013-01-18,99,100,99,99,1,25,25,4
2013-01-24,86,89,93,93,1,7,7,4
2013-01-27,100,98,105,106,1,24,1,4
2013-01-30,99,81,90,90,1,11,1,4
2013-02-01,97,84,93,93,1,6,1,4
2013-02-03,106,104,94,94,1,12,1,4
2013-02-07,116,95,95,93,1,27,1,4
2013-02-10,118,114,118,121,1,26,1,4
2013-02-13,71,69,86,86,1,25,1,4
2013-03-01,95,86,101,101,1,2,1,4
2013-03-08,107,102,97,99,1,30,1,4
2013-03-13,112,88,95,95,1,8,1,4
2013-03-16,105,88,88,88,1,3,1,4
2013-03-18,103,105,95,96,1,24,24,4
2013-03-26,85,100,87,88,1,7,7,4
2013-03-29,118,107,95,95,1,30,1,4
2013-04-03,98,93,89,90,1,4,1,4
2013-04-05,91,97,96,95,1,28,28,4
2013-04-07,107,96,93,93,1,15,1,4
2013-04-10,93,101,89,90,1,22,22,4
2012-11-02,92,80,94,93,20,11,20,4
2012-11-07,90,75,93,92,20,6,20,4
2012-11-09,96,94,90,88,20,5,20,4
2012-11-14,87,89,94,94,20,3,3,4
2012-11-16,98,106,90,91,20,2,2,4
2012-11-21,94,101,95,95,20,26,26,4
2012-11-30,95,85,97,96,20,18,20,4
2012-12-07,91,73,96,96,20,28,20,4
2012-12-12,108,105,98,100,20,26,20,4
2012-12-15,114,106,104,102,20,23,20,4
2012-12-20,99,93,93,94,20,29,20,4
2012-12-26,84,87,96,96,20,9,9,4
2012-12-29,111,107,99,99,20,13,20,4
2013-01-05,97,102,89,91,20,16,16,4
2013-01-08,108,103,92,92,20,30,20,4
2013-01-17,77,90,92,91,20,12,12,4
2013-01-19,92,79,85,86,20,9,20,4
2013-01-23,83,91,90,90,20,22,22,4
2013-01-30,90,96,88,89,20,12,12,4
2013-02-01,100,111,98,97,20,27,27,4
2013-02-02,115,86,95,94,20,19,20,4
2013-02-04,98,100,94,94,20,16,16,4
2013-02-06,94,104,96,96,20,10,10,4
2013-02-08,94,100,86,88,20,7,7,4
2013-02-13,93,97,96,96,20,17,17,4
2013-02-20,94,87,93,93,20,14,20,4
2013-02-24,99,100,97,98,20,2,2,4
2013-03-04,81,97,95,93,20,24,24,4
2013-03-06,87,82,92,91,20,15,20,4
2013-03-10,77,100,93,93,20,23,23,4
2013-03-12,107,83,92,93,20,10,20,4
2013-03-17,97,95,86,86,20,19,20,4
2013-03-24,97,104,91,92,20,25,25,4
2013-03-27,117,120,106,105,20,27,27,4
2013-03-29,101,93,90,90,20,29,20,4
2013-03-30,86,99,89,89,20,21,21,4
2013-04-01,110,100,94,95,20,1,20,4
2013-04-05,93,95,92,92,20,8,8,4
2013-04-06,107,101,95,95,20,4,20,4
2013-04-13,105,93,99,99,20,13,20,4
2013-04-15,80,96,92,93,20,17,17,4
2012-11-02,102,109,99,99,30,9,9,4
2012-11-07,89,86,88,89,30,5,30,4
2012-11-09,89,95,87,87,30,24,24,4
2012-11-19,81,72,95,95,30,6,30,4
2012-11-21,101,100,102,101,30,15,30,4
2012-11-24,104,93,94,94,30,12,30,4
2012-11-28,94,91,88,89,30,3,30,4
2012-11-30,111,113,91,92,30,28,28,4
2012-12-05,108,104,96,95,30,26,30,4
2012-12-07,104,95,92,90,30,15,30,4
2012-12-13,113,90,90,90,30,3,30,4
2012-12-15,93,115,99,100,30,2,2,4
2012-12-19,92,100,93,93,30,29,29,4
2012-12-22,92,75,86,86,30,25,30,4
2012-12-26,126,119,111,111,30,4,30,4
2012-12-29,109,100,89,88,30,5,30,4
2013-01-05,81,89,86,87,30,1,1,4
2013-01-11,103,95,90,90,30,17,30,4
2013-01-16,109,95,87,87,30,22,30,4
2013-01-19,93,98,94,94,30,10,10,4
2013-01-21,104,96,92,92,30,20,30,4
2013-01-25,123,111,109,111,30,1,30,4
2013-01-30,93,92,94,95,30,8,30,4
2013-02-02,76,93,86,86,30,25,25,4
2013-02-06,103,92,91,90,30,21,30,4
2013-02-08,100,111,95,95,30,19,19,4
2013-02-20,90,103,91,93,30,24,24,4
2013-02-22,122,108,98,98,30,11,30,4
2013-03-06,107,96,92,92,30,14,30,4
2013-03-09,80,93,88,90,30,22,22,4
2013-03-13,96,92,91,91,30,27,30,4
2013-03-15,107,94,102,102,30,13,30,4
2013-03-18,113,127,95,96,30,23,23,4
2013-03-20,98,90,96,95,30,18,30,4
2013-03-22,93,104,93,92,30,16,16,4
2013-03-30,97,88,97,97,30,6,30,4
2013-04-01,102,94,93,93,30,28,30,4
2013-04-03,82,95,84,85,30,7,7,4
2013-04-05,90,101,91,92,30,14,14,4
2013-04-12,109,104,102,101,30,18,30,4
2013-04-16,96,113,95,96,30,8,8,4
2012-10-31,116,106,94,94,16,27,16,4
2012-11-08,90,103,88,89,16,12,12,4
2012-11-10,109,112,98,98,16,10,10,4
2012-11-12,87,95,96,97,16,30,30,4
2012-11-16,119,117,102,101,16,9,16,4
2012-11-18,102,94,91,90,16,25,16,4
2012-11-23,103,95,91,90,16,20,16,4
2012-12-08,80,99,91,92,16,11,11,4
2012-12-10,92,74,89,89,16,8,16,4
2012-12-13,98,90,96,95,16,10,16,4
2012-12-16,95,94,79,81,16,19,16,4
2012-12-20,101,93,99,101,16,26,16,4
2012-12-22,96,93,92,92,16,13,16,4
2012-12-26,109,91,91,91,16,11,16,4
2012-12-29,89,85,85,86,16,14,16,4
2013-01-07,125,119,102,101,16,6,16,4
2013-01-10,92,90,94,95,16,24,16,4
2013-01-13,83,87,89,90,16,29,29,4
2013-01-16,88,93,91,91,16,28,28,4
2013-01-19,104,110,102,102,16,18,18,4
2013-01-21,95,98,93,94,16,15,15,4
2013-01-23,100,80,90,90,16,5,16,4
2013-01-26,101,100,87,86,16,12,16,4
2013-01-29,106,104,95,95,16,23,16,4
2013-02-02,105,99,90,90,16,17,16,4
2013-02-19,98,102,93,92,16,13,13,4
2013-02-24,92,86,91,89,16,1,16,4
2013-02-27,109,111,98,99,16,26,26,4
2013-03-02,109,94,95,96,16,20,16,4
2013-03-04,122,105,90,90,16,3,16,4
2013-03-12,97,102,90,91,16,21,21,4
2013-03-14,105,90,91,91,16,7,16,4
2013-03-16,112,101,92,90,16,4,16,4
2013-03-27,93,111,92,91,16,22,22,4
2013-03-29,95,105,91,92,16,17,17,4
2013-04-03,76,94,86,85,16,21,21,4
2013-04-05,98,116,97,96,16,9,9,4
2013-04-07,91,96,92,92,16,23,23,4
2013-04-10,106,113,91,91,16,27,27,4
2013-04-12,90,106,91,92,16,29,29,4
2013-04-17,88,99,94,94,16,2,2,4
2012-10-31,95,99,94,96,19,10,10,4
2012-11-02,88,86,83,82,19,17,19,4
2012-11-07,62,77,90,90,19,14,14,4
2012-11-09,107,99,87,87,19,3,19,4
2012-11-16,95,110,86,88,19,29,29,4
2012-11-20,80,102,87,87,19,7,7,4
2012-11-28,84,97,90,90,19,17,17,4
2012-12-01,79,100,89,90,19,29,29,4
2012-12-03,102,81,81,81,19,18,19,4
2012-12-05,87,103,88,89,19,27,27,4
2012-12-07,89,96,89,89,19,21,21,4
2012-12-11,70,77,91,91,19,15,15,4
2012-12-14,102,113,88,87,19,20,20,4
2012-12-22,75,81,80,79,19,5,5,4
2012-12-28,97,104,94,96,19,8,8,4
2013-01-01,86,95,84,85,19,30,30,4
2013-01-07,95,88,90,89,19,10,19,4
2013-01-09,88,79,91,91,19,9,19,4
2013-01-11,104,92,89,90,19,20,19,4
2013-01-19,112,116,94,94,19,2,2,4
2013-01-21,114,105,92,91,19,11,19,4
2013-01-25,82,100,89,88,19,9,9,4
2013-02-06,93,84,87,86,19,13,19,4
2013-02-13,99,63,87,86,19,16,19,4
2013-02-19,87,96,92,90,19,25,25,4
2013-02-22,100,104,92,90,19,23,23,4
2013-02-24,110,95,88,89,19,11,19,4
2013-02-26,97,101,85,84,19,22,22,4
2013-03-01,100,95,87,87,19,4,19,4
2013-03-04,102,105,87,86,19,6,6,4
2013-03-06,102,108,94,94,19,27,27,4
2013-03-10,98,96,83,83,19,16,19,4
2013-03-18,72,93,87,87,19,2,2,4
2013-03-20,87,86,89,90,19,1,19,4
2013-03-22,90,83,84,83,19,21,19,4
2013-03-25,110,86,84,84,19,26,19,4
2013-03-27,91,105,82,83,19,12,12,4
2013-03-29,89,108,87,86,19,24,24,4
2013-03-31,112,92,94,93,19,28,19,4
2013-04-12,93,96,88,90,19,12,12,4
2013-04-14,89,107,86,86,19,23,23,4
2012-10-30,91,99,88,88,27,23,23,4
2012-11-02,95,105,92,94,27,12,12,4
2012-11-04,108,79,88,89,27,4,27,4
2012-11-09,101,77,99,98,27,2,27,4
2012-11-11,103,90,91,91,27,11,27,4
2012-11-13,82,84,88,88,27,10,10,4
2012-11-16,114,102,94,93,27,13,27,4
2012-11-18,119,108,100,100,27,9,27,4
2012-11-20,95,90,90,90,27,22,27,4
2012-11-27,77,79,95,96,27,5,5,4
2012-11-30,122,103,94,94,27,26,27,4
2012-12-02,103,113,101,102,27,6,6,4
2012-12-09,110,117,89,88,27,17,17,4
2012-12-18,101,100,92,91,27,3,27,4
2012-12-25,100,94,89,90,27,7,27,4
2012-12-28,104,87,92,91,27,16,27,4
2013-01-01,99,103,100,100,27,14,14,4
2013-01-06,105,112,100,99,27,26,26,4
2013-01-11,101,116,102,103,27,29,29,4
2013-01-13,113,93,95,95,27,28,27,4
2013-01-15,104,88,92,92,27,18,27,4
2013-01-17,90,99,94,92,27,24,24,4
2013-01-25,102,84,87,87,27,17,27,4
2013-01-27,105,96,93,92,27,29,27,4
2013-01-29,111,106,96,97,27,19,27,4
2013-02-12,91,85,96,96,27,13,27,4
2013-02-14,101,125,92,93,27,12,12,4
2013-02-20,113,99,95,95,27,1,27,4
2013-02-22,111,107,102,102,27,16,27,4
2013-02-28,116,94,93,93,27,20,27,4
2013-03-03,99,98,97,96,27,30,27,4
2013-03-08,118,116,105,107,27,8,27,4
2013-03-10,90,81,86,85,27,25,27,4
2013-03-17,113,102,91,92,27,11,27,4
2013-03-22,100,103,95,94,27,15,15,4
2013-04-02,101,81,91,91,27,23,27,4
2013-04-05,86,84,87,88,27,21,27,4
2013-04-09,104,96,93,93,27,19,27,4
2013-04-12,118,116,95,96,27,2,27,4
2013-04-14,91,86,91,92,27,10,27,4
2013-04-17,99,95,98,99,27,9,27,4
2012-11-03,126,99,98,98,23,3,23,4
2012-11-05,114,91,89,89,23,16,23,4
2012-11-07,109,104,92,93,23,8,23,4
2012-11-12,82,90,89,90,23,20,20,4
2012-11-14,107,101,89,88,23,15,23,4
2012-11-19,101,105,105,104,23,2,2,4
2012-11-21,114,111,94,94,23,7,23,4
2012-11-24,89,115,104,106,23,27,27,4
2012-12-01,92,77,94,94,23,4,23,4
2012-12-10,119,96,95,94,23,11,23,4
2012-12-18,107,100,89,90,23,14,23,4
2012-12-20,95,110,97,97,23,24,24,4
2012-12-28,85,106,98,98,23,26,26,4
2012-12-30,86,111,95,96,23,10,10,4
2013-01-05,96,99,94,96,23,19,19,4
2013-01-12,104,83,87,87,23,21,23,4
2013-01-14,113,98,91,91,23,20,23,4
2013-01-16,105,100,102,103,23,9,23,4
2013-01-18,114,117,105,106,23,29,29,4
2013-01-25,107,113,101,102,23,10,10,4
2013-01-27,110,95,99,98,23,13,23,4
2013-02-06,105,99,90,90,23,16,23,4
2013-02-09,116,91,98,98,23,2,23,4
2013-02-11,101,105,98,98,23,30,30,4
2013-02-13,123,100,101,99,23,11,23,4
2013-02-20,111,96,96,95,23,6,23,4
2013-02-24,99,103,94,94,23,27,27,4
2013-02-26,90,95,97,99,23,18,18,4
2013-03-06,112,108,92,93,23,9,23,4
2013-03-15,96,86,93,93,23,28,23,4
2013-03-17,101,107,95,96,23,29,29,4
2013-03-20,96,113,89,90,23,22,22,4
2013-03-22,104,94,92,92,23,1,23,4
2013-03-24,113,108,96,98,23,17,23,4
2013-03-26,109,102,100,98,23,12,23,4
2013-03-28,78,103,90,90,23,5,5,4
2013-03-30,100,98,87,87,23,25,23,4
2013-04-10,91,102,92,91,23,13,13,4
2013-04-12,108,105,105,105,23,26,23,4
2013-04-15,97,103,94,92,23,21,21,4
2013-04-17,99,87,91,90,23,19,23,4
2012-11-02,90,89,93,93,3,5,3,4
2012-11-07,110,117,96,95,3,13,13,4
2012-11-10,101,97,100,101,3,23,3,4
2012-11-13,92,76,93,93,3,15,3,4
2012-11-17,87,94,95,95,3,21,21,4
2012-11-19,102,98,100,99,3,18,3,4
2012-11-21,98,97,90,91,3,8,3,4
2012-11-23,91,101,96,97,3,30,30,4
2012-11-30,98,104,87,87,3,14,14,4
2012-12-03,112,118,103,102,3,16,16,4
2012-12-05,98,100,88,89,3,7,7,4
2012-12-08,102,132,95,96,3,10,10,4
2012-12-10,96,104,95,97,3,2,2,4
2012-12-12,94,100,88,90,3,12,12,4
2012-12-15,98,107,91,90,3,6,6,4
2012-12-26,92,105,92,92,3,24,24,4
2012-12-29,95,98,90,89,3,19,19,4
2013-01-04,104,106,98,99,3,28,28,4
2013-01-09,102,112,92,93,3,17,17,4
2013-01-15,76,103,91,90,3,5,5,4
2013-01-19,93,97,90,91,3,11,11,4
2013-01-21,94,100,93,92,3,9,9,4
2013-01-23,92,104,95,95,3,30,30,4
2013-01-26,102,101,92,93,3,20,3,4
2013-02-08,93,100,97,96,3,27,27,4
2013-02-11,94,91,88,90,3,1,3,4
2013-02-20,99,105,90,90,3,4,4,4
2013-02-22,75,105,86,86,3,25,25,4
2013-02-23,99,113,97,98,3,26,26,4
2013-03-06,78,99,95,94,3,22,22,4
2013-03-08,94,116,88,88,3,29,29,4
2013-03-12,100,74,84,83,3,1,3,4
2013-03-18,119,114,96,96,3,15,3,4
2013-03-20,107,101,93,94,3,8,3,4
2013-03-23,91,92,91,91,3,4,4,4
2013-03-27,114,108,95,94,3,6,3,4
2013-04-03,88,83,94,93,3,14,3,4
2013-04-05,79,89,86,88,3,24,24,4
2013-04-13,95,85,91,92,3,18,3,4
2013-04-15,106,95,86,86,3,7,3,4
2013-04-17,105,98,95,96,3,28,3,4
2012-11-03,106,98,109,108,5,11,5,4
2012-11-10,89,85,87,85,5,15,5,4
2012-11-13,72,74,84,83,5,8,8,4
2012-11-16,103,83,93,95,5,23,5,4
2012-11-21,115,107,95,94,5,19,5,4
2012-11-23,97,104,92,94,5,10,10,4
2012-12-05,99,92,88,89,5,16,5,4
2012-12-07,89,92,90,89,5,26,26,4
2012-12-12,96,81,90,91,5,28,5,4
2012-12-14,95,85,90,90,5,14,5,4
2012-12-19,104,84,96,95,5,17,5,4
2013-02-04,111,101,92,92,5,25,5,4
2012-12-28,97,91,89,89,5,13,5,4
2012-12-31,88,83,86,86,5,21,5,4
2013-01-02,89,81,96,97,5,15,5,4
2013-01-05,95,80,88,88,5,18,5,4
2013-01-08,87,77,81,82,5,24,5,4
2013-01-10,81,76,85,84,5,7,5,4
2013-01-12,96,88,89,88,5,3,5,4
2013-01-18,105,95,92,92,5,9,5,4
2013-01-30,98,79,93,92,5,4,5,4
2013-02-01,102,89,84,84,5,24,5,4
2013-02-05,114,103,95,96,5,30,5,4
2013-02-08,98,100,94,97,5,8,8,4
2013-02-11,84,89,93,93,5,22,22,4
2013-02-13,101,77,89,90,5,3,5,4
2013-02-20,125,91,103,101,5,7,5,4
2013-02-22,114,82,95,96,5,4,5,4
2013-02-26,108,97,92,92,5,2,5,4
2013-02-28,91,100,89,89,5,12,12,4
2013-03-03,97,92,88,88,5,25,5,4
2013-03-06,81,83,89,89,5,1,1,4
2013-03-13,107,91,92,90,5,20,5,4
2013-03-15,93,99,96,97,5,27,27,4
2013-03-19,95,73,94,95,5,6,5,4
2013-03-22,102,78,92,91,5,18,5,4
2013-03-25,100,94,94,95,5,30,5,4
2013-04-05,75,97,84,85,5,29,29,4
2013-04-09,99,94,90,90,5,28,5,4
2013-04-12,109,117,94,95,5,22,22,4
2013-04-17,95,105,93,93,5,14,14,4
2012-11-02,94,104,94,93,2,21,21,4
2012-11-07,106,96,97,97,2,28,2,4
2012-11-10,101,107,110,111,2,26,26,4
2012-11-14,92,88,92,94,2,30,2,4
2012-11-21,102,93,83,83,2,22,2,4
2012-11-24,96,85,91,89,2,20,2,4
2012-11-29,106,105,95,97,2,26,2,4
2012-12-01,103,92,92,91,2,5,2,4
2012-12-03,94,102,90,91,2,6,6,4
2012-12-18,103,96,90,90,2,19,2,4
2012-12-21,115,100,91,90,2,3,2,4
2012-12-22,115,118,112,113,2,27,27,4
2012-12-28,96,89,99,98,2,14,2,4
2012-12-29,101,83,91,91,2,1,2,4
2013-01-02,115,94,99,99,2,12,2,4
2013-01-09,87,94,88,89,2,21,21,4
2013-01-11,103,97,94,96,2,16,2,4
2013-01-16,75,92,95,95,2,24,24,4
2013-01-21,106,99,95,95,2,12,2,4
2013-01-23,104,99,98,99,2,29,2,4
2013-01-31,100,97,92,93,2,23,2,4
2013-02-02,113,93,94,95,2,13,2,4
2013-02-12,107,116,102,102,2,9,9,4
2013-02-20,108,98,94,92,2,13,2,4
2013-02-22,107,101,109,109,2,10,2,4
2013-03-04,125,118,101,101,2,8,2,4
2013-03-06,87,83,93,94,2,11,2,4
2013-03-08,88,94,97,96,2,9,9,4
2013-03-09,93,103,96,97,2,18,18,4
2013-03-11,92,63,89,87,2,7,2,4
2013-03-13,105,97,87,86,2,4,2,4
2013-03-15,95,113,95,97,2,25,25,4
2013-03-23,101,92,93,93,2,15,2,4
2013-03-25,109,104,99,98,2,27,2,4
2013-03-27,98,105,95,95,2,11,11,4
2013-03-30,125,98,96,97,2,16,2,4
2013-04-03,98,88,92,93,2,19,2,4
2013-04-07,90,97,89,88,2,17,17,4
2013-04-09,105,89,99,100,2,20,2,4
2013-04-11,97,116,101,102,2,29,29,4
2013-04-15,116,106,107,107,2,10,2,4
2012-11-01,86,84,92,91,10,29,10,4
2012-11-03,110,100,93,93,10,17,10,4
2012-11-05,101,79,89,87,10,5,10,4
2012-11-15,100,104,93,92,10,7,7,4
2012-11-17,126,100,98,97,10,26,10,4
2012-11-19,87,92,93,92,10,12,12,4
2012-12-01,99,95,104,104,10,21,10,4
2012-12-05,110,99,100,101,10,18,10,4
2012-12-07,114,92,105,105,10,9,10,4
2012-12-15,103,88,90,89,10,1,10,4
2012-12-21,99,94,94,92,10,19,10,4
2012-12-23,129,91,101,100,10,23,10,4
2012-12-26,100,80,88,89,10,8,10,4
2012-12-28,122,116,103,104,10,9,10,4
2012-12-31,104,73,88,87,10,22,10,4
2013-01-05,109,86,102,103,10,14,10,4
2013-01-09,108,105,100,101,10,27,10,4
2013-01-13,106,88,94,94,10,20,10,4
2013-01-16,103,82,86,86,10,21,10,4
2013-01-18,95,88,91,90,10,2,10,4
2013-01-23,106,102,92,91,10,19,10,4
2013-01-26,108,99,94,94,10,13,10,4
2013-01-30,102,78,93,94,10,3,10,4
2013-02-02,96,86,98,98,10,15,10,4
2013-02-27,101,105,102,102,10,13,13,4
2013-03-01,130,102,104,105,10,11,10,4
2013-03-03,114,75,97,97,10,4,10,4
2013-03-06,101,83,88,88,10,25,10,4
2013-03-08,106,136,95,97,10,16,16,4
2013-03-11,105,93,91,92,10,29,10,4
2013-03-14,92,91,92,92,10,23,10,4
2013-03-16,119,113,97,96,10,28,10,4
2013-03-20,104,93,92,92,10,2,10,4
2013-03-22,104,97,103,104,10,17,10,4
2013-03-27,100,99,94,93,10,26,10,4
2013-03-29,104,102,85,84,10,12,10,4
2013-03-31,86,88,85,86,10,24,24,4
2013-04-03,98,84,99,97,10,6,10,4
2013-04-06,99,97,97,96,10,30,10,4
2013-04-12,108,101,99,97,10,11,10,4
2013-04-17,95,108,99,101,10,20,20,4
2012-10-31,88,90,90,90,8,5,5,4
2012-11-04,105,86,88,89,8,20,8,4
2012-11-10,83,93,89,89,8,14,14,4
2012-11-12,133,140,116,116,8,17,17,4
2012-11-18,97,86,90,92,8,6,8,4
2012-11-25,106,111,109,112,8,10,10,4
2012-11-30,101,97,92,91,8,13,8,4
2012-12-12,88,94,87,87,8,22,22,4
2012-12-14,95,74,87,87,8,23,8,4
2012-12-16,103,96,93,93,8,9,8,4
2012-12-19,97,91,77,79,8,4,8,4
2012-12-21,93,90,89,89,8,6,8,4
2013-01-02,102,79,86,86,8,16,8,4
2013-01-04,96,105,93,93,8,11,11,4
2013-01-06,92,104,91,90,8,29,29,4
2013-01-09,90,72,87,87,8,14,8,4
2013-01-11,99,78,82,83,8,3,8,4
2013-01-13,96,107,89,90,8,18,18,4
2013-01-16,105,107,97,96,8,25,25,4
2013-01-20,108,103,94,95,8,27,8,4
2013-01-26,98,99,89,90,8,28,28,4
2013-01-28,102,114,95,94,8,2,2,4
2013-02-01,98,73,86,87,8,12,8,4
2013-02-03,85,100,88,88,8,24,24,4
2013-02-06,95,99,91,90,8,1,1,4
2013-02-10,102,89,88,88,8,19,8,4
2013-02-12,109,108,93,94,8,26,8,4
2013-02-20,82,88,84,86,8,21,21,4
2013-02-22,100,98,90,89,8,7,8,4
2013-02-25,84,90,94,94,8,15,15,4
2013-03-01,81,93,87,87,8,5,5,4
2013-03-10,100,96,96,97,8,28,8,4
2013-03-15,92,78,89,89,8,3,8,4
2013-03-17,91,108,89,90,8,24,24,4
2013-03-22,94,99,86,85,8,7,7,4
2013-03-27,88,107,92,93,8,30,30,4
2013-04-01,98,108,85,86,8,4,4,4
2013-04-03,88,78,93,93,8,15,8,4
2013-04-12,97,88,88,89,8,25,8,4
2013-04-14,93,87,89,88,8,22,8,4
2013-04-17,114,90,94,94,8,1,8,4
2012-10-31,101,92,100,99,12,21,12,4
2012-11-03,110,114,99,98,12,2,2,4
2012-11-05,101,108,96,98,12,28,28,4
2012-11-07,106,84,94,94,12,10,12,4
2012-11-11,89,76,90,89,12,30,12,4
2012-11-14,107,100,94,94,12,24,12,4
2012-11-17,101,80,89,90,12,25,12,4
2012-11-26,98,105,86,84,12,19,19,4
2012-11-28,101,95,90,90,12,20,12,4
2012-12-01,116,81,90,89,12,11,12,4
2012-12-05,112,90,103,102,12,23,12,4
2012-12-08,117,99,94,93,12,13,12,4
2012-12-09,102,83,86,84,12,8,12,4
2012-12-19,93,77,84,84,12,19,12,4
2012-12-21,97,85,93,92,12,11,12,4
2012-12-25,112,100,99,99,12,26,12,4
2012-12-27,106,77,90,91,12,1,12,4
2012-12-30,107,96,95,95,12,17,12,4
2013-01-04,107,102,91,91,12,27,12,4
2013-01-05,115,89,91,90,12,2,12,4
2013-01-09,99,93,93,92,12,23,12,4
2013-01-12,101,104,88,86,12,6,6,4
2013-01-19,94,87,92,92,12,15,12,4
2013-01-22,97,109,87,88,12,29,29,4
2013-01-27,96,83,90,89,12,16,12,4
2013-02-13,106,96,96,96,12,9,12,4
2013-02-21,90,116,93,93,12,10,10,4
2013-02-23,107,94,99,98,12,17,12,4
2013-02-26,106,84,94,94,12,3,12,4
2013-03-03,104,108,94,93,12,29,29,4
2013-03-06,117,101,93,91,12,18,12,4
2013-03-10,129,97,92,91,12,4,12,4
2013-03-13,85,96,75,75,12,21,21,4
2013-03-17,93,80,84,83,12,7,12,4
2013-03-20,101,72,91,89,12,14,12,4
2013-03-23,101,95,88,89,12,22,12,4
2013-04-01,106,109,88,89,12,5,5,4
2013-04-03,126,101,94,94,12,13,12,4
2013-04-07,109,95,88,88,12,27,12,4
2013-04-10,111,95,93,93,12,20,12,4
2013-04-16,93,77,89,87,12,16,12,4
2012-11-02,104,84,90,88,7,24,7,4
2012-11-04,100,84,91,90,7,14,7,4
2012-11-09,104,94,96,96,7,23,7,4
2012-11-18,88,76,89,87,7,5,7,4
2012-11-25,121,100,94,93,7,4,7,4
2012-11-30,108,87,90,89,7,15,7,4
2012-12-02,106,99,90,89,7,13,7,4
2012-12-09,112,106,95,94,7,26,7,4
2012-12-13,116,107,94,93,7,27,7,4
2012-12-15,103,102,90,90,7,28,7,4
2012-12-17,96,109,100,100,7,9,9,4
2012-12-19,100,86,85,83,7,22,7,4
2012-12-21,106,110,98,97,7,25,25,4
2012-12-23,94,91,94,93,7,20,7,4
2013-01-01,100,105,91,91,7,16,16,4
